,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name,stock_balance
248,2047,2020-06-04,-2,stockout,,ce9a4326ed7454d49808f6bd9190904b,160.0,Трактор John Deere 9510R [510hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9510R [510hp],1.0
249,2050,2020-06-05,-2,stockout,,205d680c1ecb8132af9b2abc1f490f08,207.0,Трактор John Deere 9520RT [520hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9520RT [520hp],0.0
250,2052,2020-06-05,-1,stockout,,88475c4efa5bb09cbf9573e2b5639274,78.0,Почвообрабатывающая техника John Deere 2633VT,John Deere,TL,Прицепное оборудование,TL-2633VT,0.0
251,156,2020-06-05,0,empty,0.0,,,,,,,,
252,2150,2020-06-06,1,stockin,,f4085c0967c49f71fcb7e7ba002c364e,48.0,Пневматическая сеялка John Deere N500F ,John Deere,TL,Прицепное оборудование,TL-N500F ,1.0
253,157,2020-06-06,0,empty,0.0,,,,,,,,
254,2075,2020-06-07,-2,stockout,,16587a73dadf5df70729e2813f3ba91f,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830,0.0
255,2062,2020-06-07,-3,stockout,,2d6b5772236cb013f174a8b70601e1ef,26.0,Пресс-подборщик John Deere S180,John Deere,TL,Прицепное оборудование,TL-S180,0.0
256,158,2020-06-07,0,empty,0.0,,,,,,,,
257,2152,2020-06-07,1,stockin,,1feecbc3997abbcfce2c8cbacde757dc,29.0,Косилки-плющилки John Deere 635,John Deere,TL,Прицепное оборудование,TL-635,1.0
258,159,2020-06-08,0,empty,0.0,,,,,,,,
259,160,2020-06-09,0,empty,0.0,,,,,,,,
260,161,2020-06-10,0,empty,0.0,,,,,,,,
261,2158,2020-06-10,4,stockin,,ca3afd272f930b7b98b1f5b5bd8906fc,118.0,Опрыскиватель KUHN LEXIS 2400-3000 L,KUHN,SPR,Опрыскиватели,SPR-LEXIS 2400-3000 L,4.0
262,2154,2020-06-10,1,stockin,,5ed58ba8ce9b5371ce47ab366f004fcb,214.0,Зерноуборочный комбайн John Deere 9870 STS [440hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-9870 STS [440hp],1.0
263,2156,2020-06-10,1,stockin,,b2423dc7a209483d5acd7cd8264a3e23,71.0,Почвообрабатывающая техника John Deere 2730,John Deere,TL,Прицепное оборудование,TL-2730,1.0
264,162,2020-06-11,0,empty,0.0,,,,,,,,
265,2064,2020-06-11,-3,stockout,,15eb6f3457e84f97433869677cf2c568,212.0,Зерноуборочный комбайн John Deere 9570 STS [265hp] (Combine rotary; Class V),John Deere,HARV,Зерноуборочные комбайны,HARV-9570 STS [265hp],1.0
266,2160,2020-06-12,1,stockin,,7e4260edc13a7b75612091b9a50ac808,224.0,Зерноуборочный комбайн John Deere 1470 [204hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-1470 [204hp],1.0
267,163,2020-06-12,0,empty,0.0,,,,,,,,
268,164,2020-06-13,0,empty,0.0,,,,,,,,
269,2073,2020-06-13,-2,stockout,,5b714310fbc9e3c9b9a11900f5f84496,196.0,Трактор John Deere 8430 [305hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8430 [305hp],0.0
270,2162,2020-06-13,1,stockin,,df8e405d1d7bb19a45e3016dfaf1155c,151.0,Разбрасыватель KUHN PSC 161,KUHN,TL,Прицепное оборудование,TL-PSC 161,1.0
271,165,2020-06-14,0,empty,0.0,,,,,,,,
272,166,2020-06-15,0,empty,0.0,,,,,,,,
273,167,2020-06-16,0,empty,0.0,,,,,,,,
274,2079,2020-06-17,-1,stockout,,b2423dc7a209483d5acd7cd8264a3e23,71.0,Почвообрабатывающая техника John Deere 2730,John Deere,TL,Прицепное оборудование,TL-2730,0.0
275,168,2020-06-17,0,empty,0.0,,,,,,,,
276,169,2020-06-18,0,empty,0.0,,,,,,,,
277,2164,2020-06-18,1,stockin,,390655f5a42dc097fd7a6c66622ffaa2,123.0,Косилка-плющилка KUHN 	FC 3125 F,KUHN,TL,Прицепное оборудование,TL-	FC 3125 F,1.0
278,170,2020-06-19,0,empty,0.0,,,,,,,,
279,2077,2020-06-19,-1,stockout,,1feecbc3997abbcfce2c8cbacde757dc,29.0,Косилки-плющилки John Deere 635,John Deere,TL,Прицепное оборудование,TL-635,0.0
280,171,2020-06-20,0,empty,0.0,,,,,,,,
281,2081,2020-06-20,-1,stockout,,b3e866d1aa1adf662f8791793863e601,93.0,погрузчик JCB JCB 535-95,JCB,LDR,Погрузчики,LDR-JCB 535-95,0.0
282,172,2020-06-21,0,empty,0.0,,,,,,,,
283,2166,2020-06-21,1,stockin,,025a481dbc657b51a1a6d1d838c83184,135.0,Пресс-подборщик KUHN FB 3135,KUHN,TL,Прицепное оборудование,TL-FB 3135,1.0
284,2083,2020-06-21,-1,stockout,,d2b38fa1282808a7e477deb2002e028a,73.0,Почвообрабатывающая техника John Deere 2230LL,John Deere,TL,Прицепное оборудование,TL-2230LL,0.0
285,2168,2020-06-22,1,stockin,,978011995f0f4c5023f34dc3dff369d2,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R,1.0
286,173,2020-06-22,0,empty,0.0,,,,,,,,
287,174,2020-06-23,0,empty,0.0,,,,,,,,
288,175,2020-06-24,0,empty,0.0,,,,,,,,
289,2170,2020-06-24,4,stockin,,d34efe88585b7e27401e60c7dfe31671,132.0,Пресс-подборщик KUHN 	FB 119,KUHN,TL,Прицепное оборудование,TL-	FB 119,4.0
290,176,2020-06-25,0,empty,0.0,,,,,,,,
291,2010,2020-06-25,-1,stockout,,62d3af8469c87c5f998018f9b0a04507,128.0,Косилка-плющилка KUHN FC 8830 D,KUHN,TL,Прицепное оборудование,TL-FC 8830 D,1.0
292,177,2020-06-26,0,empty,0.0,,,,,,,,
293,2085,2020-06-27,-2,stockout,,bdd8ed218ce7d8420ad0188fce06c8e3,94.0,погрузчик JCB JCB 526-56 AGRI,JCB,LDR,Погрузчики,LDR-JCB 526-56 AGRI,0.0
294,178,2020-06-27,0,empty,0.0,,,,,,,,
295,2174,2020-06-28,1,stockin,,390655f5a42dc097fd7a6c66622ffaa2,123.0,Косилка-плющилка KUHN 	FC 3125 F,KUHN,TL,Прицепное оборудование,TL-	FC 3125 F,1.0
296,179,2020-06-28,0,empty,0.0,,,,,,,,
297,2176,2020-06-28,1,stockin,,dcea98806e94d1f8949062fcde9bac0d,21.0,Пресс-подборщик John Deere F450E,John Deere,TL,Прицепное оборудование,TL-F450E,1.0
298,2093,2020-06-29,-1,stockout,,5dfa85e2f213a3a20e68e06e82f7b695,64.0,Сеялки точного высева John Deere DB55 (междурядье 45/70),John Deere,TL,Прицепное оборудование,TL-DB55 (междурядье 45/70),0.0
299,180,2020-06-29,0,empty,0.0,,,,,,,,
300,181,2020-06-30,0,empty,0.0,,,,,,,,
301,2178,2020-06-30,1,stockin,,20173445daaaa381ec74781e6169b88f,214.0,Зерноуборочный комбайн John Deere 9870 STS [440hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-9870 STS [440hp],1.0
302,2087,2020-07-01,-1,stockout,,e692e12c22d381f6229ffabc3882144e,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830,0.0
303,182,2020-07-01,0,empty,0.0,,,,,,,,
304,2180,2020-07-02,3,stockin,,8e5198cb055363f62dccd4a4e95bcca2,69.0,Почвообрабатывающая техника John Deere 2635,John Deere,TL,Прицепное оборудование,TL-2635,3.0
305,183,2020-07-02,0,empty,0.0,,,,,,,,
306,2095,2020-07-02,-2,stockout,,6e568d3366c5ebfe1b14a509e74db0a6,121.0,Опрыскиватель KUHN 	OCEANIS 6500-7700,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 6500-7700,1.0
307,2182,2020-07-03,3,stockin,,978011995f0f4c5023f34dc3dff369d2,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R,3.0
308,2020,2020-07-03,-1,stockout,,d1d06a4a48973070dfd67181e156cb15,214.0,Зерноуборочный комбайн John Deere 9870 STS [440hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-9870 STS [440hp],0.0
309,184,2020-07-03,0,empty,0.0,,,,,,,,
310,2187,2020-07-04,1,stockin,,fdfab7090cfefe8e595b456e82611b7b,121.0,Опрыскиватель KUHN 	OCEANIS 6500-7700,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 6500-7700,1.0
311,2185,2020-07-04,1,stockin,,12afe5627fb24f6516aca9912b5d5f90,57.0,Сеялки точного высева John Deere 1775NT,John Deere,TL,Прицепное оборудование,TL-1775NT,1.0
312,185,2020-07-04,0,empty,0.0,,,,,,,,
313,186,2020-07-05,0,empty,0.0,,,,,,,,
314,2191,2020-07-06,4,stockin,,606f16dbc631fb87100be05cac9c59d7,227.0,Зерноуборочный комбайн John Deere T660 [339hp] (Combine walker; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-T660 [339hp],4.0
315,187,2020-07-06,0,empty,0.0,,,,,,,,
316,2089,2020-07-06,-1,stockout,,a3b7225f9c38de70ddf2f7cbb8d21db7,127.0,Косилка-плющилка KUHN FC 10030,KUHN,TL,Прицепное оборудование,TL-FC 10030,0.0
317,2189,2020-07-06,1,stockin,,0c5855d721b4fdd65dc4fc039e25ad28,163.0,Трактор John Deere 9560R [560hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9560R [560hp],1.0
318,2091,2020-07-06,-1,stockout,,f6d3015c2d34124463f017a9db8da7d8,81.0,Разбрасыватель удобрений John Deere DN236,John Deere,TL,Прицепное оборудование,TL-DN236,0.0
319,188,2020-07-07,0,empty,0.0,,,,,,,,
320,2195,2020-07-07,1,stockin,,5b5d97b59da1cabea12aab3195585619,190.0,Трактор John Deere 8310R [310hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8310R [310hp],1.0
321,2100,2020-07-08,-1,stockout,,7e4260edc13a7b75612091b9a50ac808,224.0,Зерноуборочный комбайн John Deere 1470 [204hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-1470 [204hp],1.0
322,189,2020-07-08,0,empty,0.0,,,,,,,,
323,190,2020-07-09,0,empty,0.0,,,,,,,,
324,191,2020-07-10,0,empty,0.0,,,,,,,,
325,2205,2020-07-10,3,stockin,,90dc513cae7671469888ae36e0f4b6c8,130.0,Косилка-плющилка KUHN 	FC 3161 TL,KUHN,TL,Прицепное оборудование,TL-	FC 3161 TL,3.0
326,2200,2020-07-10,4,stockin,,832ed921e48705246686c545b723b94f,75.0,Почвообрабатывающая техника John Deere 2330,John Deere,TL,Прицепное оборудование,TL-2330,4.0
327,2197,2020-07-10,3,stockin,,673d82f0d7eb21a5fbc5b92312200c27,79.0,Разбрасыватель удобрений John Deere DN218,John Deere,TL,Прицепное оборудование,TL-DN218,3.0
328,2207,2020-07-11,2,stockin,,710e3b37e9379d9e32c734717c751c41,38.0,Фронтальные навесные погрузчики John Deere H480,John Deere,TL,Прицепное оборудование,TL-H480,2.0
329,192,2020-07-11,0,empty,0.0,,,,,,,,
330,193,2020-07-12,0,empty,0.0,,,,,,,,
331,2209,2020-07-12,2,stockin,,aabc1f1073210b0822a8ff6a071614a8,118.0,Опрыскиватель KUHN LEXIS 2400-3000 L,KUHN,SPR,Опрыскиватели,SPR-LEXIS 2400-3000 L,2.0
332,194,2020-07-13,0,empty,0.0,,,,,,,,
333,2098,2020-07-13,-1,stockout,,5b714310fbc9e3c9b9a11900f5f84496,196.0,Трактор John Deere 8430 [305hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8430 [305hp],0.0
334,195,2020-07-14,0,empty,0.0,,,,,,,,
335,2110,2020-07-14,-1,stockout,,a6e23e8400236f869ec34247fc8ac9cb,156.0,Трактор John Deere 9420R [420hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9420R [420hp],0.0
336,196,2020-07-15,0,empty,0.0,,,,,,,,
337,2103,2020-07-15,-1,stockout,,018ac91d686fe1e8eb1b70ad8f973c73,225.0,Зерноуборочный комбайн John Deere 1550 CWS [230hp] (Combine walker; Class V),John Deere,HARV,Зерноуборочные комбайны,HARV-1550 CWS [230hp],0.0
338,197,2020-07-16,0,empty,0.0,,,,,,,,
339,198,2020-07-17,0,empty,0.0,,,,,,,,
340,2023,2020-07-17,-1,stockout,,20c985a7a7d19f31cc6da2484d4286cb,223.0,Зерноуборочный комбайн John Deere S790 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S790 [551hp],0.0
341,2105,2020-07-17,-2,stockout,,3bb5b5de1910143ed5c93bdf18635f55,6.0,Самоходный опрыскиватель John Deere M4040,John Deere,SPR,Опрыскиватели,SPR-M4040,0.0
342,2212,2020-07-17,1,stockin,,c6c84b377f4e5645c53a33dc927dba8c,137.0,Пресс-подборщик KUHN VB 2260,KUHN,TL,Прицепное оборудование,TL-VB 2260,1.0
343,2114,2020-07-17,-2,stockout,,5b5d97b59da1cabea12aab3195585619,190.0,Трактор John Deere 8310R [310hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8310R [310hp],0.0
344,2214,2020-07-18,1,stockin,,d3619b6f85c171aab785657e3cba84ca,38.0,Фронтальные навесные погрузчики John Deere H480,John Deere,TL,Прицепное оборудование,TL-H480,1.0
345,2107,2020-07-18,-1,stockout,,16587a73dadf5df70729e2813f3ba91f,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830,1.0
346,199,2020-07-18,0,empty,0.0,,,,,,,,
347,200,2020-07-19,0,empty,0.0,,,,,,,,
348,2223,2020-07-20,1,stockin,,4501604765b05d401a7131a973f8e1ae,33.0,Косилки-плющилки John Deere R870R,John Deere,TL,Прицепное оборудование,TL-R870R,1.0
349,2219,2020-07-20,1,stockin,,0c5855d721b4fdd65dc4fc039e25ad28,163.0,Трактор John Deere 9560R [560hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9560R [560hp],1.0
350,2216,2020-07-20,3,stockin,,5b9b7324b112190c0bab153ed524260e,137.0,Пресс-подборщик KUHN VB 2260,KUHN,TL,Прицепное оборудование,TL-VB 2260,3.0
351,2118,2020-07-20,-1,stockout,,077a8cef14128278419e9de179b7ca37,150.0,Разбрасыватель KUHN 	PS 160,KUHN,TL,Прицепное оборудование,TL-	PS 160,0.0
352,2221,2020-07-20,1,stockin,,275ee63be8c84279ff1001093bd58d70,111.0,Культиватор KUHN 	PERFORMER 4000,KUHN,TL,Прицепное оборудование,TL-	PERFORMER 4000,1.0
353,201,2020-07-20,0,empty,0.0,,,,,,,,
354,2112,2020-07-20,-1,stockout,,a3b7225f9c38de70ddf2f7cbb8d21db7,127.0,Косилка-плющилка KUHN FC 10030,KUHN,TL,Прицепное оборудование,TL-FC 10030,0.0
355,2116,2020-07-21,-1,stockout,,d2b38fa1282808a7e477deb2002e028a,73.0,Почвообрабатывающая техника John Deere 2230LL,John Deere,TL,Прицепное оборудование,TL-2230LL,0.0
356,202,2020-07-21,0,empty,0.0,,,,,,,,
357,203,2020-07-22,0,empty,0.0,,,,,,,,
358,2120,2020-07-23,-1,stockout,,bdd8ed218ce7d8420ad0188fce06c8e3,94.0,погрузчик JCB JCB 526-56 AGRI,JCB,LDR,Погрузчики,LDR-JCB 526-56 AGRI,0.0
359,204,2020-07-23,0,empty,0.0,,,,,,,,
360,2225,2020-07-23,2,stockin,,2c3fcb24bca7883511a3b307929e22dc,137.0,Пресс-подборщик KUHN VB 2260,KUHN,TL,Прицепное оборудование,TL-VB 2260,2.0
361,205,2020-07-24,0,empty,0.0,,,,,,,,
362,206,2020-07-25,0,empty,0.0,,,,,,,,
363,2227,2020-07-26,1,stockin,,710e3b37e9379d9e32c734717c751c41,38.0,Фронтальные навесные погрузчики John Deere H480,John Deere,TL,Прицепное оборудование,TL-H480,1.0
364,207,2020-07-26,0,empty,0.0,,,,,,,,
365,2131,2020-07-26,-1,stockout,,788abd6e78eaaf5c83f256a4cbb84b63,162.0,Трактор John Deere 9530 [491hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9530 [491hp],1.0
366,2229,2020-07-27,1,stockin,,8c1caec5797e3e36e681cd62e7545be9,150.0,Разбрасыватель KUHN 	PS 160,KUHN,TL,Прицепное оборудование,TL-	PS 160,1.0
367,2122,2020-07-27,-1,stockout,,aa9f5ec46667ab8576e15792454dbba9,204.0,Трактор John Deere 9460RT [460hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9460RT [460hp],0.0
368,208,2020-07-27,0,empty,0.0,,,,,,,,
369,209,2020-07-28,0,empty,0.0,,,,,,,,
370,2126,2020-07-28,-2,stockout,,87b528c4651da1f88b90c86e98155fdf,5.0,Самоходный опрыскиватель John Deere M4030,John Deere,SPR,Опрыскиватели,SPR-M4030,0.0
371,2231,2020-07-28,1,stockin,,8e5198cb055363f62dccd4a4e95bcca2,69.0,Почвообрабатывающая техника John Deere 2635,John Deere,TL,Прицепное оборудование,TL-2635,1.0
372,2233,2020-07-29,1,stockin,,43c80f62a2d01ae1f46333508e372439,88.0,ГУСЕНИЧНЫЙ МИНИ-ПОГРУЗЧИК JCB 300T,JCB,TR,Тракторы,TR-300T,1.0
373,210,2020-07-29,0,empty,0.0,,,,,,,,
374,2235,2020-07-30,1,stockin,,1feecbc3997abbcfce2c8cbacde757dc,29.0,Косилки-плющилки John Deere 635,John Deere,TL,Прицепное оборудование,TL-635,1.0
375,2124,2020-07-30,-1,stockout,,8a97a965fba0f0eb04a0b012d4022d0d,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830,0.0
376,211,2020-07-30,0,empty,0.0,,,,,,,,
377,212,2020-07-31,0,empty,0.0,,,,,,,,
378,2143,2020-07-31,-1,stockout,,dcea98806e94d1f8949062fcde9bac0d,21.0,Пресс-подборщик John Deere F450E,John Deere,TL,Прицепное оборудование,TL-F450E,2.0
379,213,2020-08-01,0,empty,0.0,,,,,,,,
380,214,2020-08-02,0,empty,0.0,,,,,,,,
381,2146,2020-08-02,-2,stockout,,741c1689a838730cad4d240ad1b964d4,31.0,Косилки-плющилки John Deere 835,John Deere,TL,Прицепное оборудование,TL-835,0.0
382,2128,2020-08-02,-1,stockout,,9a39b6279d4ffdc3ca854c533c8f36d3,158.0,Трактор John Deere 9460R [460hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9460R [460hp],1.0
383,2237,2020-08-03,1,stockin,,68c27831864450ccf32fac3bae0d7af4,41.0,Фронтальные навесные погрузчики John Deere 663R,John Deere,TL,Прицепное оборудование,TL-663R,1.0
384,2239,2020-08-03,1,stockin,,f4085c0967c49f71fcb7e7ba002c364e,48.0,Пневматическая сеялка John Deere N500F ,John Deere,TL,Прицепное оборудование,TL-N500F ,1.0
385,215,2020-08-03,0,empty,0.0,,,,,,,,
386,216,2020-08-04,0,empty,0.0,,,,,,,,
387,2057,2020-08-04,-1,stockout,,fd20963094fbf3e47a6aecbe495c9df0,166.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp],0.0
388,2241,2020-08-05,2,stockin,,f79907a3c9214c3f2355bb8b708f54e6,20.0,Пресс-подборщик John Deere F441M,John Deere,TL,Прицепное оборудование,TL-F441M,2.0
389,2134,2020-08-05,-1,stockout,,aabc1f1073210b0822a8ff6a071614a8,118.0,Опрыскиватель KUHN LEXIS 2400-3000 L,KUHN,SPR,Опрыскиватели,SPR-LEXIS 2400-3000 L,0.0
390,2060,2020-08-05,-1,stockout,,1823fa90ee5fc2a362742cab15361b6a,83.0,Разбрасыватель удобрений John Deere DN456,John Deere,TL,Прицепное оборудование,TL-DN456,0.0
391,2070,2020-08-05,-1,stockout,,1c4c277697ff8746c063d7230c080fef,174.0,Трактор John Deere 6130D [130hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6130D [130hp],1.0
392,217,2020-08-05,0,empty,0.0,,,,,,,,
393,2243,2020-08-06,2,stockin,,5ed58ba8ce9b5371ce47ab366f004fcb,214.0,Зерноуборочный комбайн John Deere 9870 STS [440hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-9870 STS [440hp],2.0
394,218,2020-08-06,0,empty,0.0,,,,,,,,
395,2139,2020-08-07,-1,stockout,,a6e23e8400236f869ec34247fc8ac9cb,156.0,Трактор John Deere 9420R [420hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9420R [420hp],0.0
396,2136,2020-08-07,-1,stockout,,94465f690a8e74ab96b1e9df6626b262,228.0,Зерноуборочный комбайн John Deere T670 [397hp] (Combine walker; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-T670 [397hp],2.0
397,219,2020-08-07,0,empty,0.0,,,,,,,,
398,2247,2020-08-08,1,stockin,,5a08dd990d1db1e8503dbca549df9c20,1.0,Самоходный опрыскиватель John Deere R4038,John Deere,SPR,Опрыскиватели,SPR-R4038,1.0
399,2245,2020-08-08,1,stockin,,025a481dbc657b51a1a6d1d838c83184,135.0,Пресс-подборщик KUHN FB 3135,KUHN,TL,Прицепное оборудование,TL-FB 3135,1.0
400,220,2020-08-08,0,empty,0.0,,,,,,,,
401,221,2020-08-09,0,empty,0.0,,,,,,,,
402,2249,2020-08-09,3,stockin,,f4d4e2fec5a6bebc4d49d3ccb11a6b45,25.0,Пресс-подборщик John Deere S160,John Deere,TL,Прицепное оборудование,TL-S160,3.0
403,2148,2020-08-10,-1,stockout,,aad38866b75241e01a529dde2e80727b,78.0,Почвообрабатывающая техника John Deere 2633VT,John Deere,TL,Прицепное оборудование,TL-2633VT,2.0
404,2141,2020-08-10,-1,stockout,,bdd8ed218ce7d8420ad0188fce06c8e3,94.0,погрузчик JCB JCB 526-56 AGRI,JCB,LDR,Погрузчики,LDR-JCB 526-56 AGRI,0.0
405,222,2020-08-10,0,empty,0.0,,,,,,,,
406,2048,2020-08-11,-1,stockout,,ce9a4326ed7454d49808f6bd9190904b,160.0,Трактор John Deere 9510R [510hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9510R [510hp],0.0
407,223,2020-08-11,0,empty,0.0,,,,,,,,
408,2153,2020-08-11,-1,stockout,,1feecbc3997abbcfce2c8cbacde757dc,29.0,Косилки-плющилки John Deere 635,John Deere,TL,Прицепное оборудование,TL-635,0.0
